,Date,CRWD,DDOG,SNOW,SOFI,UPST,^GSPC
697,2020-09-10,129.35000610351562,80.66999816894531,0.0,0.0,0.0,3339.18994140625
698,2020-09-11,126.27999877929688,80.36000061035156,0.0,0.0,0.0,3340.969970703125
699,2020-09-14,128.5,84.38999938964844,0.0,0.0,0.0,3383.5400390625
700,2020-09-15,131.4499969482422,88.54000091552734,0.0,0.0,0.0,3401.199951171875
701,2020-09-16,131.14999389648438,89.37999725341797,253.92999267578125,0.0,0.0,3385.489990234375
702,2020-09-17,128.5800018310547,87.25,227.5399932861328,0.0,0.0,3357.010009765625
703,2020-09-18,131.42999267578125,85.69000244140625,240.0,0.0,0.0,3319.469970703125
704,2020-09-21,138.1300048828125,88.13999938964844,228.85000610351562,0.0,0.0,3281.06005859375
705,2020-09-22,142.67999267578125,93.41000366210938,235.16000366210938,0.0,0.0,3315.570068359375
706,2020-09-23,138.60000610351562,91.0999984741211,217.38999938964844,0.0,0.0,3236.919921875
707,2020-09-24,133.89999389648438,88.37000274658203,226.74000549316406,0.0,0.0,3246.590087890625
708,2020-09-25,136.38999938964844,90.6500015258789,229.0,0.0,0.0,3298.4599609375
709,2020-09-28,137.42999267578125,92.25,250.41000366210938,0.0,0.0,3351.60009765625
710,2020-09-29,136.35000610351562,90.91999816894531,259.1300048828125,0.0,0.0,3335.469970703125
711,2020-09-30,137.32000732421875,102.16000366210938,251.0,0.0,0.0,3363.0
712,2020-10-01,142.8699951171875,103.51000213623047,243.4600067138672,0.0,0.0,3380.800048828125
713,2020-10-02,139.8699951171875,103.48999786376953,227.10000610351562,0.0,0.0,3348.419921875
714,2020-10-05,144.8800048828125,106.88999938964844,240.0,0.0,0.0,3408.60009765625
715,2020-10-06,145.1300048828125,103.91999816894531,245.10000610351562,0.0,0.0,3360.969970703125
716,2020-10-07,144.57000732421875,104.43000030517578,246.0,0.0,0.0,3419.43994140625
717,2020-10-08,142.97000122070312,102.66000366210938,240.19000244140625,0.0,0.0,3446.830078125
718,2020-10-09,143.57000732421875,111.79000091552734,238.0,0.0,0.0,3477.139892578125
719,2020-10-12,145.9600067138672,112.19999694824219,243.97000122070312,0.0,0.0,3534.219970703125
720,2020-10-13,152.8000030517578,116.87000274658203,249.61000061035156,0.0,0.0,3511.929931640625
721,2020-10-14,147.7899932861328,113.55000305175781,243.17999267578125,0.0,0.0,3488.669921875
722,2020-10-15,145.36000061035156,113.29000091552734,241.0,0.0,0.0,3483.340087890625
723,2020-10-16,145.33999633789062,112.36000061035156,242.52000427246094,0.0,0.0,3483.81005859375
724,2020-10-19,144.66000366210938,111.66000366210938,246.77999877929688,0.0,0.0,3426.919921875
725,2020-10-20,142.63999938964844,108.58999633789062,251.77000427246094,0.0,0.0,3443.1201171875
726,2020-10-21,135.13999938964844,102.16999816894531,270.6099853515625,0.0,0.0,3435.56005859375
727,2020-10-22,134.5399932861328,98.94000244140625,297.0899963378906,0.0,0.0,3453.489990234375
728,2020-10-23,135.4199981689453,102.08000183105469,265.04998779296875,0.0,0.0,3465.389892578125
729,2020-10-26,133.0800018310547,99.76000213623047,251.38999938964844,0.0,0.0,3400.969970703125
730,2020-10-27,133.47999572753906,101.33000183105469,266.7699890136719,0.0,0.0,3390.679931640625
731,2020-10-28,131.57000732421875,97.02999877929688,272.44000244140625,0.0,0.0,3271.030029296875
732,2020-10-29,127.36000061035156,96.41000366210938,265.8800048828125,0.0,0.0,3310.110107421875
733,2020-10-30,123.83999633789062,90.75,250.02000427246094,0.0,0.0,3269.9599609375
734,2020-11-02,124.47000122070312,88.33000183105469,252.22999572753906,0.0,0.0,3310.239990234375
735,2020-11-03,126.86000061035156,90.13999938964844,262.1300048828125,0.0,0.0,3369.159912109375
736,2020-11-04,136.32000732421875,97.62000274658203,263.9100036621094,0.0,0.0,3443.43994140625
737,2020-11-05,138.9199981689453,101.94999694824219,263.2099914550781,0.0,0.0,3510.449951171875
738,2020-11-06,141.7899932861328,100.3499984741211,265.0,0.0,0.0,3509.43994140625
739,2020-11-09,126.55000305175781,94.88999938964844,239.83999633789062,0.0,0.0,3550.5
740,2020-11-10,123.5,92.5999984741211,235.67999267578125,0.0,0.0,3545.530029296875
741,2020-11-11,130.9600067138672,86.83000183105469,240.75999450683594,0.0,0.0,3572.659912109375
742,2020-11-12,137.3000030517578,90.01000213623047,235.3800048828125,0.0,0.0,3537.010009765625
743,2020-11-13,132.17999267578125,85.81999969482422,234.8000030517578,0.0,0.0,3585.14990234375
744,2020-11-16,131.5800018310547,86.36000061035156,241.85000610351562,0.0,0.0,3626.909912109375
745,2020-11-17,137.77999877929688,88.08999633789062,248.02999877929688,0.0,0.0,3609.530029296875
746,2020-11-18,137.67999267578125,87.30000305175781,260.5400085449219,0.0,0.0,3567.7900390625
747,2020-11-19,143.75999450683594,88.88999938964844,264.0,0.0,0.0,3581.8701171875
748,2020-11-20,145.72000122070312,89.08999633789062,266.0,0.0,0.0,3557.5400390625
749,2020-11-23,147.5399932861328,91.04000091552734,274.1499938964844,0.0,0.0,3577.590087890625
750,2020-11-24,149.4499969482422,89.18000030517578,282.1000061035156,0.0,0.0,3635.409912109375
751,2020-11-25,149.9600067138672,93.51000213623047,303.0199890136719,0.0,0.0,3629.64990234375
752,2020-11-27,150.8300018310547,96.41999816894531,328.7900085449219,0.0,0.0,3638.35009765625
753,2020-11-30,153.27999877929688,98.91999816894531,325.8399963378906,0.0,0.0,3621.6298828125
754,2020-12-01,147.5,95.66999816894531,305.6400146484375,0.0,0.0,3662.449951171875
755,2020-12-02,141.83999633789062,93.5,292.69000244140625,0.0,0.0,3669.010009765625
756,2020-12-03,161.19000244140625,97.36000061035156,339.8900146484375,0.0,0.0,3666.719970703125
757,2020-12-04,167.25999450683594,101.56999969482422,387.70001220703125,0.0,0.0,3699.1201171875
758,2020-12-07,170.72000122070312,99.16000366210938,388.9599914550781,0.0,0.0,3691.9599609375
759,2020-12-08,177.47999572753906,99.8499984741211,390.0,0.0,0.0,3702.25
760,2020-12-09,166.1699981689453,95.6500015258789,371.260009765625,0.0,0.0,3672.820068359375
761,2020-12-10,179.99000549316406,101.52999877929688,373.2799987792969,0.0,0.0,3668.10009765625
762,2020-12-11,175.9199981689453,98.9800033569336,353.9599914550781,0.0,0.0,3663.4599609375
763,2020-12-14,173.8000030517578,102.2699966430664,329.1499938964844,0.0,0.0,3647.489990234375
764,2020-12-15,174.92999267578125,101.2300033569336,328.6099853515625,0.0,0.0,3694.6201171875
765,2020-12-16,179.7899932861328,104.55000305175781,329.9700012207031,0.0,29.469999313354492,3701.169921875
766,2020-12-17,185.25,108.69999694824219,325.5400085449219,0.0,35.77000045776367,3722.47998046875
767,2020-12-18,203.75,107.72000122070312,334.25,0.0,44.09000015258789,3709.409912109375
768,2020-12-21,210.64999389648438,106.45999908447266,349.8500061035156,0.0,41.099998474121094,3694.919921875
769,2020-12-22,224.89999389648438,111.06999969482422,341.1600036621094,0.0,47.84000015258789,3687.260009765625
770,2020-12-23,223.5,107.44000244140625,331.6499938964844,0.0,46.31999969482422,3690.010009765625
771,2020-12-24,221.1199951171875,106.27999877929688,323.0400085449219,0.0,43.959999084472656,3703.06005859375
772,2020-12-28,212.5500030517578,100.22000122070312,302.80999755859375,0.0,42.630001068115234,3735.360107421875
773,2020-12-29,205.92999267578125,98.91999816894531,304.04998779296875,0.0,40.75,3727.0400390625
774,2020-12-30,210.2899932861328,99.30999755859375,300.9200134277344,0.0,38.869998931884766,3732.0400390625
775,2020-12-31,211.82000732421875,98.44000244140625,281.3999938964844,0.0,40.75,3756.070068359375
776,2021-01-04,200.49000549316406,91.2300033569336,278.239990234375,12.199999809265137,43.9900016784668,3700.64990234375
777,2021-01-05,211.24000549316406,93.02999877929688,283.8299865722656,12.149999618530273,48.369998931884766,3726.860107421875
778,2021-01-06,208.85000610351562,91.33000183105469,268.0199890136719,12.119999885559082,52.13999938964844,3748.139892578125
779,2021-01-07,221.47000122070312,96.63999938964844,304.20001220703125,19.139999389648438,55.38999938964844,3803.7900390625
780,2021-01-08,223.72999572753906,99.94000244140625,300.1000061035156,18.739999771118164,52.72999954223633,3824.679931640625
781,2021-01-11,232.24000549316406,104.25,293.19000244140625,18.989999771118164,54.709999084472656,3799.610107421875
782,2021-01-12,233.58999633789062,105.58000183105469,293.3500061035156,18.450000762939453,62.47999954223633,3801.18994140625
783,2021-01-13,226.4199981689453,104.8499984741211,296.54998779296875,19.110000610351562,57.880001068115234,3809.840087890625
784,2021-01-14,225.6199951171875,101.83999633789062,303.760009765625,19.15999984741211,60.63999938964844,3795.5400390625
785,2021-01-15,219.50999450683594,99.83999633789062,291.29998779296875,20.15999984741211,56.0,3768.25
786,2021-01-19,221.9199981689453,99.08999633789062,286.2099914550781,22.59000015258789,54.279998779296875,3798.909912109375
787,2021-01-20,226.3300018310547,104.27999877929688,281.8800048828125,22.3700008392334,55.220001220703125,3851.85009765625
788,2021-01-21,221.0,103.33999633789062,286.32000732421875,22.389999389648438,63.77000045776367,3853.070068359375
789,2021-01-22,223.52000427246094,105.0,285.67999267578125,21.649999618530273,64.47000122070312,3841.469970703125
790,2021-01-25,217.49000549316406,108.97000122070312,287.25,20.479999542236328,67.36000061035156,3855.360107421875
791,2021-01-26,206.8000030517578,103.5199966430664,280.9800109863281,19.56999969482422,64.44999694824219,3849.6201171875
792,2021-01-27,200.92999267578125,98.0,266.20001220703125,18.18000030517578,64.69999694824219,3750.77001953125
793,2021-01-28,212.49000549316406,100.0,273.1300048828125,20.280000686645508,65.1500015258789,3787.3798828125
794,2021-01-29,215.8000030517578,102.75,272.45001220703125,25.139999389648438,62.189998626708984,3714.239990234375
795,2021-02-01,215.00999450683594,101.79000091552734,282.0,25.780000686645508,70.25,3773.860107421875
796,2021-02-02,219.63999938964844,106.01000213623047,300.7099914550781,24.329999923706055,75.47000122070312,3826.31005859375
797,2021-02-03,218.1199951171875,110.5199966430664,304.6400146484375,24.950000762939453,79.75,3830.169921875
798,2021-02-04,224.00999450683594,111.91999816894531,303.6099853515625,25.059999465942383,75.75,3871.739990234375
799,2021-02-05,223.52999877929688,114.9000015258789,306.04998779296875,23.100000381469727,75.23999786376953,3886.830078125
800,2021-02-08,222.36000061035156,116.41999816894531,304.5,23.0,76.0,3915.590087890625
801,2021-02-09,223.72000122070312,117.8499984741211,314.2900085449219,23.1200008392334,80.25,3911.22998046875
802,2021-02-10,231.35000610351562,115.55000305175781,305.9100036621094,22.989999771118164,91.04000091552734,3909.8798828125
803,2021-02-11,234.8000030517578,117.5999984741211,298.7300109863281,23.06999969482422,95.12999725341797,3916.3798828125
804,2021-02-12,242.10000610351562,112.86000061035156,299.4700012207031,23.899999618530273,102.18000030517578,3934.830078125
805,2021-02-16,242.4199981689453,107.55999755859375,294.54998779296875,24.299999237060547,92.27999877929688,3932.590087890625
806,2021-02-17,238.55999755859375,103.08000183105469,288.7799987792969,23.8799991607666,87.23999786376953,3931.330078125
807,2021-02-18,239.25,106.4000015258789,289.7799987792969,23.229999542236328,82.31999969482422,3913.969970703125
808,2021-02-19,239.1999969482422,105.05000305175781,290.0,22.690000534057617,89.7300033569336,3906.7099609375
809,2021-02-22,225.8300018310547,99.69999694824219,269.6499938964844,21.290000915527344,77.01000213623047,3876.5
810,2021-02-23,218.38999938964844,98.66999816894531,269.0799865722656,20.1200008392334,73.05999755859375,3881.3701171875
811,2021-02-24,216.60000610351562,99.36000061035156,273.5199890136719,19.40999984741211,74.51000213623047,3925.429931640625
812,2021-02-25,208.66000366210938,95.0,260.3399963378906,18.719999313354492,68.5199966430664,3829.340087890625
813,2021-02-26,216.0,95.41000366210938,259.5400085449219,18.43000030517578,65.63999938964844,3811.14990234375
814,2021-03-01,223.39999389648438,97.61000061035156,272.1700134277344,19.34000015258789,66.6500015258789,3901.820068359375
815,2021-03-02,222.10000610351562,93.51000213623047,270.6000061035156,18.770000457763672,60.36000061035156,3870.2900390625
816,2021-03-03,210.6199951171875,90.0,247.02999877929688,17.219999313354492,57.58000183105469,3819.719970703125
817,2021-03-04,192.99000549316406,85.0,249.0,16.059999465942383,54.91999816894531,3768.469970703125
818,2021-03-05,183.1199951171875,82.19999694824219,239.72999572753906,17.719999313354492,51.15999984741211,3841.93994140625
819,2021-03-08,179.75,77.5199966430664,213.99000549316406,16.110000610351562,46.869998931884766,3821.35009765625
820,2021-03-09,199.10000610351562,82.0,230.02000427246094,17.479999542236328,53.2400016784668,3875.43994140625
821,2021-03-10,194.86000061035156,80.69999694824219,227.11000061035156,19.059999465942383,52.9900016784668,3898.81005859375
822,2021-03-11,205.8000030517578,86.23999786376953,237.80999755859375,19.360000610351562,59.2400016784668,3939.340087890625
823,2021-03-12,199.0,83.0,230.0,19.020000457763672,58.0,3943.340087890625
824,2021-03-15,200.5500030517578,87.61000061035156,238.75999450683594,19.479999542236328,62.93000030517578,3968.93994140625
825,2021-03-16,196.30999755859375,86.37000274658203,232.13999938964844,18.450000762939453,60.04999923706055,3962.7099609375
826,2021-03-17,208.02999877929688,86.54000091552734,230.3000030517578,19.149999618530273,60.790000915527344,3974.1201171875
827,2021-03-18,190.2100067138672,81.88999938964844,216.6999969482422,18.139999389648438,115.08999633789062,3915.4599609375
828,2021-03-19,194.6300048828125,84.02999877929688,220.82000732421875,18.25,125.27999877929688,3913.10009765625
829,2021-03-22,195.72999572753906,85.18000030517578,220.75,18.270000457763672,164.8699951171875,3940.590087890625
830,2021-03-23,190.60000610351562,85.16999816894531,220.0,17.899999618530273,118.4800033569336,3910.52001953125
831,2021-03-24,181.60000610351562,81.26000213623047,208.60000610351562,16.479999542236328,112.27999877929688,3889.139892578125
832,2021-03-25,179.16000366210938,78.26000213623047,216.9499969482422,16.6299991607666,123.7300033569336,3909.52001953125
833,2021-03-26,177.68499755859375,80.29000091552734,235.0,17.100000381469727,142.9499969482422,3974.5400390625
834,2021-03-29,173.85000610351562,77.04000091552734,223.49000549316406,16.440000534057617,134.49000549316406,3971.090087890625
835,2021-03-30,175.27999877929688,77.37000274658203,222.07000732421875,16.5,129.27999877929688,3958.550048828125
836,2021-03-31,182.50999450683594,83.33999633789062,229.27999877929688,17.149999618530273,128.86000061035156,3972.889892578125
837,2021-04-01,187.02999877929688,87.19999694824219,236.7899932861328,17.270000457763672,144.27999877929688,4019.8701171875
838,2021-04-05,186.6199951171875,83.23999786376953,232.32000732421875,16.719999313354492,140.52000427246094,4077.909912109375
839,2021-04-06,194.3800048828125,88.88999938964844,236.00999450683594,17.260000228881836,144.3000030517578,4073.93994140625
840,2021-04-07,193.92999267578125,86.5999984741211,233.97000122070312,17.200000762939453,126.06999969482422,4079.949951171875
841,2021-04-08,203.4499969482422,88.31999969482422,233.75,18.139999389648438,123.33000183105469,4097.169921875
842,2021-04-09,202.67999267578125,88.80000305175781,226.88999938964844,17.770000457763672,127.29000091552734,4128.7998046875
843,2021-04-12,203.99000549316406,90.45999908447266,233.38999938964844,17.0,112.45999908447266,4127.990234375
844,2021-04-13,216.35000610351562,94.20999908447266,238.0800018310547,16.829999923706055,110.45999908447266,4141.58984375
845,2021-04-14,208.1999969482422,93.25,229.13999938964844,16.68000030517578,104.51000213623047,4124.66015625
846,2021-04-15,213.10000610351562,95.2699966430664,236.3800048828125,16.280000686645508,110.4000015258789,4170.419921875
847,2021-04-16,215.1999969482422,90.33999633789062,232.74000549316406,16.31999969482422,104.6500015258789,4185.47021484375
848,2021-04-19,213.3699951171875,87.88999938964844,229.07000732421875,15.390000343322754,97.55000305175781,4163.259765625
849,2021-04-20,206.60000610351562,83.95999908447266,225.22000122070312,14.869999885559082,91.79000091552734,4134.93994140625
850,2021-04-21,210.3699951171875,84.77999877929688,231.38999938964844,15.210000038146973,100.61000061035156,4173.419921875
851,2021-04-22,216.72999572753906,84.80999755859375,231.44000244140625,15.84000015258789,101.44000244140625,4134.97998046875
852,2021-04-23,219.3000030517578,89.56999969482422,235.63999938964844,16.170000076293945,107.37999725341797,4180.169921875
853,2021-04-26,224.47000122070312,93.13999938964844,237.75,16.68000030517578,111.23999786376953,4187.6201171875
854,2021-04-27,221.25,93.80000305175781,238.1699981689453,17.399999618530273,116.33000183105469,4186.72021484375
855,2021-04-28,220.24000549316406,91.55999755859375,236.63999938964844,17.549999237060547,113.75,4183.18017578125
856,2021-04-29,211.52999877929688,88.83999633789062,229.5500030517578,17.43000030517578,108.55999755859375,4211.47021484375
857,2021-04-30,208.50999450683594,85.7699966430664,231.58999633789062,17.0,109.0199966430664,4181.169921875
858,2021-05-03,205.1199951171875,80.16999816894531,223.69000244140625,16.3700008392334,114.19999694824219,4192.66015625
859,2021-05-04,197.7899932861328,77.86000061035156,218.39999389648438,16.170000076293945,107.36000061035156,4164.66015625
860,2021-05-05,193.24000549316406,76.73999786376953,213.7899932861328,15.539999961853027,98.19000244140625,4167.58984375
861,2021-05-06,187.07000732421875,71.36000061035156,199.83999633789062,15.0,92.04000091552734,4201.6201171875
862,2021-05-07,189.17999267578125,77.29000091552734,206.0399932861328,16.510000228881836,95.97000122070312,4232.60009765625
863,2021-05-10,187.5800018310547,76.86000061035156,193.82000732421875,16.3700008392334,88.20999908447266,4188.43017578125
864,2021-05-11,195.10000610351562,78.62000274658203,201.4600067138672,15.170000076293945,89.44000244140625,4152.10009765625
865,2021-05-12,189.27000427246094,76.83999633789062,191.3800048828125,15.050000190734863,91.81999969482422,4063.0400390625
866,2021-05-13,183.75999450683594,77.38999938964844,188.24000549316406,14.609999656677246,84.05000305175781,4112.5
867,2021-05-14,190.63999938964844,82.51000213623047,209.99000549316406,14.9399995803833,103.36000061035156,4173.85009765625
868,2021-05-17,188.52999877929688,81.02999877929688,212.64999389648438,15.479999542236328,115.0,4163.2900390625
869,2021-05-18,196.77999877929688,83.11000061035156,223.52999877929688,16.799999237060547,119.48999786376953,4127.830078125
870,2021-05-19,198.7100067138672,83.66999816894531,228.80999755859375,17.43000030517578,132.91000366210938,4115.68017578125
871,2021-05-20,204.02999877929688,88.12000274658203,230.55999755859375,18.399999618530273,139.0800018310547,4159.1201171875
872,2021-05-21,210.60000610351562,88.94999694824219,233.38999938964844,18.780000686645508,153.85000610351562,4155.85986328125
873,2021-05-24,214.35000610351562,89.76000213623047,233.9199981689453,19.780000686645508,139.77000427246094,4197.0498046875
874,2021-05-25,212.86000061035156,89.58000183105469,229.9600067138672,20.18000030517578,133.6999969482422,4188.1298828125
875,2021-05-26,219.9600067138672,91.43000030517578,235.25,19.899999618530273,146.5800018310547,4195.990234375
876,2021-05-27,222.80999755859375,92.30999755859375,245.14999389648438,19.790000915527344,166.8300018310547,4200.8798828125
877,2021-05-28,222.14999389648438,91.05000305175781,238.02999877929688,20.149999618530273,148.22000122070312,4204.10986328125
878,2021-06-01,222.07000732421875,91.87999725341797,240.80999755859375,22.649999618530273,144.49000549316406,4202.0400390625
879,2021-06-02,220.5800018310547,91.5999984741211,243.17999267578125,23.209999084472656,157.13999938964844,4208.1201171875
880,2021-06-03,216.0,88.69000244140625,238.42999267578125,22.68000030517578,164.8300018310547,4192.85009765625
881,2021-06-04,206.94000244140625,88.44999694824219,242.55999755859375,20.81999969482422,164.0399932861328,4229.89013671875
882,2021-06-07,215.41000366210938,90.62000274658203,250.57000732421875,21.209999084472656,170.0,4226.52001953125
883,2021-06-08,215.13999938964844,92.4800033569336,250.32000732421875,23.889999389648438,162.00999450683594,4227.259765625
884,2021-06-09,213.9499969482422,91.72000122070312,247.00999450683594,22.709999084472656,152.42999267578125,4219.5498046875
885,2021-06-10,228.60000610351562,94.5,248.8000030517578,23.020000457763672,146.4199981689453,4239.18017578125
886,2021-06-11,231.27000427246094,95.4800033569336,240.60000610351562,22.399999618530273,125.50499725341797,4247.43994140625
887,2021-06-14,233.52999877929688,97.25,244.1999969482422,21.81999969482422,124.69000244140625,4255.14990234375
888,2021-06-15,228.33999633789062,96.58999633789062,241.41000366210938,20.799999237060547,123.02999877929688,4246.58984375
889,2021-06-16,234.1699981689453,98.37999725341797,238.83999633789062,21.829999923706055,119.01000213623047,4223.7001953125
890,2021-06-17,241.30999755859375,101.75,245.52999877929688,22.700000762939453,126.30999755859375,4221.85986328125
891,2021-06-18,244.91000366210938,103.26000213623047,249.39999389648438,23.040000915527344,123.86000061035156,4166.4501953125
892,2021-06-21,237.67999267578125,102.3499984741211,248.2899932861328,22.510000228881836,121.3499984741211,4224.7900390625
893,2021-06-22,256.6099853515625,104.54000091552734,249.2899932861328,21.200000762939453,119.6500015258789,4246.43994140625
894,2021-06-23,252.89999389648438,106.52999877929688,249.0,21.399999618530273,125.13999938964844,4241.83984375
895,2021-06-24,253.6999969482422,106.44000244140625,251.25,20.8700008392334,123.41999816894531,4266.490234375
896,2021-06-25,253.24000549316406,106.05999755859375,247.08999633789062,18.5,122.19999694824219,4280.7001953125
897,2021-06-28,255.08999633789062,106.44000244140625,247.6699981689453,19.260000228881836,123.88999938964844,4290.60986328125
898,2021-06-29,257.1199951171875,107.19999694824219,245.8000030517578,18.8700008392334,122.93000030517578,4291.7998046875
899,2021-06-30,251.30999755859375,104.08000183105469,241.8000030517578,19.170000076293945,124.9000015258789,4297.5
900,2021-07-01,251.16000366210938,104.56999969482422,236.75,18.25,123.91999816894531,4319.93994140625
901,2021-07-02,252.58999633789062,106.47000122070312,237.24000549316406,18.079999923706055,121.20999908447266,4352.33984375
902,2021-07-06,264.9800109863281,108.68000030517578,239.0500030517578,17.350000381469727,120.0,4343.5400390625
903,2021-07-07,267.5199890136719,107.30999755859375,248.75,16.940000534057617,117.4000015258789,4358.1298828125
904,2021-07-08,263.3900146484375,107.0999984741211,250.3000030517578,16.6200008392334,119.75,4320.81982421875
905,2021-07-09,264.44000244140625,108.12000274658203,269.489990234375,16.450000762939453,120.0,4369.5498046875
906,2021-07-12,261.7900085449219,107.76000213623047,267.05999755859375,16.420000076293945,129.89999389648438,4384.6298828125
907,2021-07-13,261.1600036621094,106.58999633789062,264.6199951171875,16.0,119.37999725341797,4369.2099609375
908,2021-07-14,254.22999572753906,104.66999816894531,252.5399932861328,15.520000457763672,113.12999725341797,4374.2998046875
909,2021-07-15,249.3000030517578,103.4800033569336,251.0,15.989999771118164,113.08999633789062,4360.02978515625
910,2021-07-16,249.9600067138672,104.63999938964844,250.82000732421875,15.300000190734863,113.79000091552734,4327.16015625
911,2021-07-19,250.39999389648438,104.83000183105469,252.27999877929688,15.170000076293945,115.27999877929688,4258.490234375
912,2021-07-20,252.24000549316406,107.5199966430664,256.2699890136719,15.0600004196167,117.62999725341797,4323.06005859375
913,2021-07-21,253.5500030517578,108.38999938964844,259.29998779296875,16.559999465942383,119.1500015258789,4358.68994140625
914,2021-07-22,263.0400085449219,110.19999694824219,267.29998779296875,16.049999237060547,116.91000366210938,4367.47998046875
915,2021-07-23,268.9599914550781,111.2300033569336,264.9200134277344,15.699999809265137,116.56999969482422,4411.7900390625
916,2021-07-26,264.8299865722656,109.79000091552734,268.79998779296875,15.510000228881836,121.81999969482422,4422.2998046875
917,2021-07-27,257.8399963378906,109.62000274658203,262.67999267578125,14.920000076293945,115.75,4401.4599609375
918,2021-07-28,263.5799865722656,111.44999694824219,269.3599853515625,15.369999885559082,121.79000091552734,4400.64013671875
919,2021-07-29,260.0299987792969,111.2300033569336,268.260009765625,15.600000381469727,123.87000274658203,4419.14990234375
920,2021-07-30,253.61000061035156,110.69999694824219,265.7200012207031,15.4399995803833,120.76000213623047,4395.259765625
921,2021-08-02,253.91000366210938,111.62999725341797,268.2900085449219,15.729999542236328,133.41000366210938,4387.16015625
922,2021-08-03,254.33999633789062,114.68000030517578,284.5799865722656,15.109999656677246,128.67999267578125,4423.14990234375
923,2021-08-04,264.2099914550781,114.93000030517578,273.3699951171875,16.389999389648438,127.9800033569336,4402.66015625
924,2021-08-05,265.6199951171875,132.47000122070312,276.989990234375,16.059999465942383,133.1699981689453,4429.10009765625
925,2021-08-06,260.739990234375,131.9199981689453,277.4800109863281,16.709999084472656,132.1300048828125,4436.52001953125
926,2021-08-09,263.55999755859375,130.0,280.0,16.90999984741211,137.19000244140625,4432.35009765625
927,2021-08-10,252.6699981689453,125.30000305175781,274.489990234375,16.989999771118164,135.67999267578125,4436.75
928,2021-08-11,239.8800048828125,128.2100067138672,275.8699951171875,16.899999618530273,171.1999969482422,4442.41015625
929,2021-08-12,245.82000732421875,130.27999877929688,286.2799987792969,17.459999084472656,178.1199951171875,4460.830078125
930,2021-08-13,243.82000732421875,135.49000549316406,291.5199890136719,14.989999771118164,203.2899932861328,4468.0
931,2021-08-16,234.7100067138672,133.52000427246094,282.1700134277344,14.289999961853027,200.88999938964844,4479.7099609375
932,2021-08-17,232.8000030517578,133.0,278.0,13.75,200.17999267578125,4448.080078125
933,2021-08-18,233.77999877929688,132.67999267578125,280.0,14.220000267028809,212.27000427246094,4400.27001953125
934,2021-08-19,234.9600067138672,132.4199981689453,279.45001220703125,13.819999694824219,193.8699951171875,4405.7998046875
935,2021-08-20,237.8800048828125,131.14999389648438,266.6700134277344,14.039999961853027,195.63999938964844,4441.669921875
936,2021-08-23,245.8000030517578,132.5,276.44000244140625,14.430000305175781,202.9600067138672,4479.52978515625
937,2021-08-24,265.6300048828125,135.47999572753906,281.3699951171875,14.760000228881836,219.4499969482422,4486.22998046875
938,2021-08-25,270.0,135.6300048828125,283.760009765625,14.850000381469727,214.13999938964844,4496.18994140625
939,2021-08-26,278.7699890136719,131.3000030517578,305.260009765625,14.359999656677246,216.75,4470.0
940,2021-08-27,282.30999755859375,134.83999633789062,297.7099914550781,14.039999961853027,223.17999267578125,4509.3701171875
941,2021-08-30,286.3699951171875,136.6300048828125,297.8500061035156,14.1899995803833,215.63999938964844,4528.7900390625
942,2021-08-31,281.0,137.8000030517578,304.3500061035156,14.180000305175781,229.1199951171875,4522.68017578125
943,2021-09-01,269.9700012207031,135.77000427246094,301.0199890136719,14.569999694824219,226.80999755859375,4524.08984375
944,2021-09-02,272.6700134277344,137.08999633789062,306.8900146484375,15.0600004196167,239.8000030517578,4536.9501953125
945,2021-09-03,278.2300109863281,138.05999755859375,310.0,15.15999984741211,247.2899932861328,4535.43017578125
946,2021-09-07,269.67999267578125,137.36000061035156,312.489990234375,15.84000015258789,262.70001220703125,4520.02978515625
947,2021-09-08,265.2300109863281,139.57000732421875,318.1000061035156,15.470000267028809,274.3299865722656,4514.06982421875
948,2021-09-09,265.1600036621094,140.89999389648438,319.9700012207031,15.6899995803833,289.6000061035156,4493.27978515625
949,2021-09-10,262.0,137.14999389648438,318.5400085449219,15.289999961853027,270.4599914550781,4458.580078125
950,2021-09-13,254.02999877929688,135.22999572753906,318.45001220703125,15.010000228881836,278.0,4468.72998046875
951,2021-09-14,257.29998779296875,138.1199951171875,319.25,14.5,269.0400085449219,4443.0498046875
952,2021-09-15,259.57000732421875,139.11000061035156,324.0799865722656,15.449999809265137,279.0899963378906,4480.7001953125
953,2021-09-16,264.739990234375,144.13999938964844,323.5199890136719,15.5,293.260009765625,4473.75
954,2021-09-17,263.0899963378906,143.1300048828125,322.79998779296875,15.09000015258789,303.32000732421875,4432.990234375
955,2021-09-20,257.55999755859375,142.25,310.07000732421875,14.569999694824219,293.4700012207031,4357.72998046875
956,2021-09-21,254.11000061035156,145.3800048828125,314.2699890136719,15.170000076293945,320.7699890136719,4354.18994140625
957,2021-09-22,259.8599853515625,148.69000244140625,315.1099853515625,16.84000015258789,323.510009765625,4395.64013671875
958,2021-09-23,262.2900085449219,147.5,321.5,17.139999389648438,336.3399963378906,4448.97998046875
959,2021-09-24,261.75,147.32000732421875,316.4700012207031,17.639999389648438,327.8800048828125,4455.47998046875
960,2021-09-27,253.33999633789062,142.0,311.20001220703125,17.700000762939453,331.989990234375,4443.10986328125
