,Date,BTC-CAD,CEL-CAD,ETH-CAD,IOTX-CAD
492,2021-01-26,41341.234375,6.392689228057861,1722.5274658203125,0.01221300009638071
493,2021-01-27,39009.80859375,6.191269874572754,1606.3916015625,0.01511599961668253
494,2021-01-28,40608.72265625,6.077542781829834,1665.5579833984375,0.016170000657439232
495,2021-01-29,43844.33203125,6.472894191741943,1766.3802490234375,0.01423299964517355
496,2021-01-30,43794.734375,6.148165225982666,1758.6068115234375,0.014383000321686268
497,2021-01-31,42390.84765625,6.130364894866943,1683.35986328125,0.014758000150322914
498,2021-02-01,43093.59375,6.110514163970947,1759.1485595703125,0.01463599968701601
499,2021-02-02,45408.60546875,6.255568981170654,1937.5465087890625,0.015042999759316444
500,2021-02-03,47908.06640625,6.396460056304932,2123.472900390625,0.015603000298142433
501,2021-02-04,47359.33984375,6.31453800201416,2045.35498046875,0.015173999592661858
502,2021-02-05,48683.76953125,6.392405986785889,2193.522705078125,0.017965000122785568
503,2021-02-06,50115.40625,6.431005001068115,2141.4443359375,0.01738799922168255
504,2021-02-07,49642.26953125,6.403563976287842,2059.816162109375,0.01699800044298172
505,2021-02-08,58850.13671875,6.511561870574951,2225.03271484375,0.01802399940788746
506,2021-02-09,59023.47265625,7.19835901260376,2245.1181640625,0.0201019998639822
507,2021-02-10,57035.0,7.634387016296387,2214.75830078125,0.020385999232530594
508,2021-02-11,60845.80859375,7.3122172355651855,2265.458984375,0.025891000404953957
509,2021-02-12,60319.28515625,7.2147650718688965,2340.825439453125,0.03703799843788147
510,2021-02-13,59816.94140625,7.278106212615967,2303.6474609375,0.03462500125169754
511,2021-02-14,61818.5859375,7.242941856384277,2290.516357421875,0.0322519987821579
512,2021-02-15,60583.375,6.960990905761719,2248.94384765625,0.02772499993443489
513,2021-02-16,62545.23828125,6.839695930480957,2264.178466796875,0.03179299831390381
514,2021-02-17,66229.1328125,7.302076816558838,2347.538330078125,0.03248000144958496
515,2021-02-18,65537.265625,7.225405216217041,2456.958740234375,0.03296300023794174
516,2021-02-19,70533.6171875,7.273972988128662,2473.825927734375,0.031199000775814056
517,2021-02-20,70772.3515625,7.037660121917725,2421.588134765625,0.03170200064778328
518,2021-02-21,72505.5625,6.899131774902344,2439.033447265625,0.03518100082874298
519,2021-02-22,68363.2890625,6.850951194763184,2247.3515625,0.03358900174498558
520,2021-02-23,61493.78125,6.444237232208252,1977.6529541015625,0.027519000694155693
521,2021-02-24,62195.5390625,6.416122913360596,2035.309814453125,0.027862999588251114
522,2021-02-25,59404.515625,6.149407863616943,1861.4630126953125,0.026986999437212944
523,2021-02-26,59028.46875,6.09623384475708,1841.985107421875,0.025283999741077423
524,2021-02-27,58830.69140625,5.891759872436523,1859.5823974609375,0.029742000624537468
525,2021-02-28,57312.1953125,5.933603763580322,1797.9813232421875,0.026173999533057213
526,2021-03-01,62739.59765625,6.131495952606201,1977.970458984375,0.032517001032829285
527,2021-03-02,61132.8984375,5.7033867835998535,1886.0977783203125,0.03171499818563461
528,2021-03-03,64055.453125,5.923696994781494,1997.338623046875,0.038642000406980515
529,2021-03-04,61573.375,5.742641925811768,1955.077880859375,0.03474599868059158
530,2021-03-05,61913.1015625,5.799449920654297,1940.221435546875,0.035471998155117035
531,2021-03-06,61894.21875,5.844079971313477,2093.926513671875,0.035020001232624054
532,2021-03-07,64684.29296875,6.357666969299316,2176.68798828125,0.03417599946260452
533,2021-03-08,66138.40625,7.133279800415039,2322.5654296875,0.03565799817442894
534,2021-03-09,69333.046875,7.0573930740356445,2362.41845703125,0.0431240014731884
535,2021-03-10,70691.1875,6.80299186706543,2270.817626953125,0.044884998351335526
536,2021-03-11,72463.921875,6.899808883666992,2289.2998046875,0.04742699861526489
537,2021-03-12,71526.078125,6.919929027557373,2210.830810546875,0.043205998837947845
538,2021-03-13,76406.875,6.5741801261901855,2401.237548828125,0.055636998265981674
539,2021-03-14,73947.6171875,6.251650810241699,2312.567626953125,0.06194999814033508
540,2021-03-15,69760.4453125,5.993023872375488,2235.668212890625,0.056547001004219055
541,2021-03-16,70684.328125,6.116109848022461,2248.478271484375,0.05350799858570099
